weekday,UId,date,TimeOfDay,count
4,taro.mize,2023-02-01,2.0,2
4,tarunkumar.arch,2023-02-01,2.0,2
4,tathagata.dasgupta,2023-02-08,1.0,2
4,tcanoop.bsnl,2023-02-01,3.0,3
4,tejasv.patel.ips,2023-02-22,3.0,2
4,tejman1502.bsnl,2023-02-01,2.0,4
4,thingnam.sanjeev,2023-02-01,2.0,2
4,thulasiram.k,2023-02-15,2.0,6
4,ting.khongsai,2023-02-08,2.0,4
4,tm-bpl.crwc,2023-02-01,2.0,4
4,tomar.nitin305.mha,2023-02-08,2.0,2
4,tsdto.secl,2023-02-08,2.0,2
4,tsheringlb.g198501,2023-02-15,3.0,2
4,tyagi.mayank,2023-02-22,2.0,2
4,ud10admn.hfw-wb,2023-02-01,2.0,2
4,uda1comgc.hfw-bgla,2023-02-22,2.0,2
4,uda2-egov.kolpol,2023-02-15,2.0,4
4,uda3grb.fd-wb,2023-02-15,3.0,2
4,uday.chand75,2023-02-01,3.0,4
4,udayk.c040301,2023-02-01,4.0,2
4,udc.spmg-wb,2023-02-01,2.0,2
4,udc16emd.ddps-wb,2023-02-22,2.0,2
4,uk.mukherjee,2023-02-08,2.0,2
4,uks.rera.bih,2023-02-15,3.0,2
4,umesh.ram6310,2023-02-01,2.0,4
4,umeshk.g141601,2023-02-01,3.0,2
4,urmila.0107,2023-02-01,3.0,2
4,us.salame,2023-02-01,3.0,2
4,user8.birac,2023-02-01,1.0,2
4,usha223791.fci,2023-02-22,3.0,4
4,ushaguru.aiims,2023-02-01,2.0,2
4,utka298536.fci,2023-02-22,2.0,2
4,utpkumpa,2023-02-15,3.0,2
4,v.shalini,2023-02-01,2.0,2
4,vaibhav.palande,2023-02-15,1.0,2
4,vaishalips.g149301,2023-02-01,3.0,2
4,vajanb.guj.sca,2023-02-08,2.0,9
4,vandana.monga,2023-02-22,2.0,2
4,vandana.paliwal,2023-02-01,4.0,1
4,vandja,2023-02-01,2.0,2
4,vco1.jnu,2023-02-22,1.0,4
4,ved.parkash1961,2023-02-08,2.0,2
4,veena.sabharwal6,2023-02-22,2.0,6
4,veeraprasad.b.stpi,2023-02-15,1.0,2
4,veeren275479.fci,2023-02-01,2.0,2
4,venkatasurya.nooney,2023-02-01,2.0,2
4,venkatl.up,2023-02-22,1.0,2
4,venu.chary84,2023-02-01,2.0,5
4,vidya.1210,2023-02-01,2.0,4
4,vignvi.esic,2023-02-15,1.0,4
4,vijaku4,2023-02-22,4.0,2
4,vijay.185,2023-02-15,2.0,2
4,vijay.2009,2023-02-01,2.0,2
4,vijaya278277.fci,2023-02-08,2.0,4
4,vijayk.dcmsme,2023-02-01,3.0,1
4,vijaykant.nayak,2023-02-15,2.0,2
4,vijaykt.anp.ae,2023-02-01,3.0,6
4,vijays.pal,2023-02-15,3.0,2
4,vijkumi,2023-02-01,2.0,2
4,vijtirsi,2023-02-08,3.0,6
4,vikas.66.gsi,2023-02-08,3.0,4
4,vikas.sharma84,2023-02-15,2.0,4
4,vikashkumar-cwc,2023-02-15,3.0,4
4,vikashkumar.ugc,2023-02-22,1.0,2
4,vikramsa,2023-02-15,3.0,4
4,vimalkaul.rgi,2023-02-01,4.0,4
4,vinay.chaturvedi,2023-02-01,2.0,2
4,vinay.singh67,2023-02-22,2.0,2
4,vinaya.bcas,2023-02-01,2.0,2
4,vinita.thokchom,2023-02-15,5.0,4
4,vinodkt.d078901,2023-02-08,4.0,4
4,vinothkumars.bsnl,2023-02-22,3.0,6
4,vipink70.bsnl,2023-02-01,3.0,3
4,vipinkumar.asi,2023-02-15,2.0,2
4,vipinkumar88.rgi,2023-02-15,3.0,4
4,vipinsharma.nhai,2023-02-01,2.0,9
4,vipparthi.scb,2023-02-22,3.0,10
4,vipra.meena88,2023-02-22,2.0,4
4,virender.k13,2023-02-22,2.0,2
4,virendrasingh.r.bsnl,2023-02-01,3.0,2
4,vishal.10879,2023-02-01,2.0,2
4,vishal18.nihr,2023-02-22,3.0,2
4,vishnuvardhanb.08,2023-02-01,3.0,2
4,vishwajeet.kumar,2023-02-15,2.0,2
4,vk.rohilla,2023-02-08,2.0,4
4,vkvaidya.pb,2023-02-01,2.0,4
4,vlaxmi.cpcb,2023-02-15,3.0,2
4,vpd.bgr-accounts,2023-02-15,5.0,2
4,vpshukla.irs,2023-02-15,2.0,2
4,vrindajs.g178901,2023-02-08,2.0,2
4,vsdule.ibm,2023-02-01,4.0,3
4,vsnagaraju.p.aptr,2023-02-01,3.0,3
4,vvine.esic,2023-02-01,3.0,3
4,w.venkateswarlu,2023-02-15,2.0,2
4,waseemslo-dulbj,2023-02-01,3.0,4
4,wazir.singh67,2023-02-01,2.0,2
4,wilson.jd,2023-02-15,2.0,8
4,xen-pwdsamba,2023-02-22,3.0,8
4,yashasvi-cwc,2023-02-08,1.0,2
4,yashvir.irs2016,2023-02-08,2.0,2
4,yogeshkumar.89,2023-02-01,3.0,2
4,yogesubr,2023-02-22,4.0,2
4,yp.arora,2023-02-15,1.0,3
4,yp.yadav48,2023-02-08,2.0,2
4,zuber.14160,2023-02-22,3.0,6
5,Khan.1970,2023-02-23,2.0,4
5,MUSHAHID.06360,2023-02-23,1.0,33
5,aa.palliparambil,2023-02-23,2.0,2
5,abandyopadhyay.bvfcl,2023-02-23,2.0,2
5,abdulbari.kakpori,2023-02-16,2.0,14
5,abdulkazi.khader,2023-02-02,3.0,4
5,abhay.niwas,2023-02-02,2.0,7
5,abhijit-b.g111001,2023-02-23,3.0,2
5,abhijits.bis,2023-02-23,3.0,3
5,abhisahay.crpf,2023-02-02,4.0,2
5,abhish306314.fci,2023-02-23,2.0,2
5,abhishek.dad,2023-02-02,2.0,2
5,accountant-accounts,2023-02-23,2.0,6
5,acczp.psb-wb,2023-02-23,2.0,4
5,achharkr.batish30,2023-02-23,2.0,2
5,ad5-ho.baes-wb,2023-02-23,1.0,2
5,adir1.cafbp-wb,2023-02-23,3.0,7
5,adityat.g081601,2023-02-23,3.0,3
5,adl.cad-wb,2023-02-23,2.0,2
5,adpo.ssm-wb.mbd,2023-02-16,2.0,2
5,adyansh.d,2023-02-23,2.0,4
5,ae7-wbsrda,2023-02-23,1.0,2
5,aepi.hfw-wb,2023-02-16,2.0,2
5,aftab.hussain,2023-02-23,2.0,1
5,agmmm1.bol,2023-02-02,3.0,4
5,ahlawatsahil.aiims,2023-02-02,3.0,2
5,ainish.chauhan,2023-02-02,2.0,2
5,ajay.1205,2023-02-02,1.0,2
5,ajay.parmar,2023-02-16,3.0,2
5,ajayalttc.bsnl,2023-02-02,2.0,1
5,ajaykjain.cz,2023-02-16,2.0,2
5,ajaykti.coop.bih,2023-02-16,2.0,2
5,ajaykumaragarwal.pb,2023-02-23,3.0,4
5,ajaysingh.pal.bsnl,2023-02-09,2.0,2
5,ajayverma.ed,2023-02-02,2.0,3
5,ajit.singh315,2023-02-02,2.0,2
5,ajk30,2023-02-02,2.0,5
5,ak.bhateja,2023-02-16,3.0,1
5,ak.khandelwal,2023-02-23,1.0,6
5,ak.kushawaha,2023-02-02,2.0,3
5,ak.pathak,2023-02-23,2.0,2
5,ak.sah,2023-02-02,4.0,2
5,ak52.esic,2023-02-16,2.0,3
5,ak92,2023-02-09,2.0,4
5,akash.deep,2023-02-02,4.0,2
5,akhilesh.baruah,2023-02-23,2.0,2
5,akhilesh.kumar1965,2023-02-16,3.0,1
5,akila.durairaj,2023-02-16,2.0,2
5,akjanbaz.nhai,2023-02-23,1.0,2
5,aks.g070601,2023-02-16,2.0,2
5,akshahi.edu,2023-02-16,2.0,4
5,aksrivastava.pb,2023-02-23,2.0,2
5,akumar1995.dad,2023-02-16,4.0,1
5,al.ramesh.trai,2023-02-23,4.0,4
5,alka.chaudhry,2023-02-23,2.0,2
5,altafhussbha.72423,2023-02-02,5.0,2
5,am-pdsec.bbmb,2023-02-02,2.0,2
5,amandeep.garg371,2023-02-02,3.0,3
5,amandeep.singh76,2023-02-02,1.0,2
5,amit.amit985,2023-02-09,2.0,2
5,amit.mukherjee85,2023-02-02,3.0,2
5,amitchaturvedi.wcl,2023-02-23,2.0,5
5,amitk.g201608,2023-02-16,5.0,2
5,amitojha.nhai,2023-02-09,2.0,2
5,amitr.c070601,2023-02-02,2.0,2
5,amitvshw,2023-02-16,1.0,3
5,amninder_singh-pb,2023-02-23,2.0,2
5,amodankit.vocp,2023-02-23,2.0,13
5,amruthkumar.040667,2023-02-02,2.0,2
5,amruthraj.r,2023-02-23,2.0,2
5,amu.mahesh,2023-02-09,3.0,8
5,anand.ks,2023-02-16,2.0,4
5,anandantn.g079201,2023-02-23,2.0,2
5,anandj.mp2.au,2023-02-16,3.0,8
5,anayat.800374,2023-02-16,2.0,4
5,anilkumark.rgi,2023-02-23,3.0,2
5,anilky.g089601,2023-02-16,4.0,2
5,aniltejwan.aiims,2023-02-16,2.0,2
5,anita.anand75,2023-02-16,2.0,2
5,anjali.pawar15,2023-02-16,2.0,2
5,anjana.m76,2023-02-23,3.0,2
5,ankit.saini,2023-02-02,2.0,6
5,ankitmeenanitj.pb,2023-02-23,2.0,2
5,ankitr.c061602,2023-02-02,3.0,3
5,annu.thapa96,2023-02-16,3.0,2
5,anup.kumar31,2023-02-23,1.0,2
5,anup.ranjan,2023-02-23,2.0,3
5,anusuyab.bsnl,2023-02-02,3.0,6
5,ao3-fin-hppcl,2023-02-23,2.0,2
5,aphiclz4-ndmc,2023-02-02,3.0,2
5,architam.pnt,2023-02-02,3.0,3
5,arora.smriti,2023-02-23,3.0,3
5,arshah.bsnl,2023-02-16,2.0,2
5,arun50.dgca,2023-02-02,1.0,2
5,arunna.c031501,2023-02-16,2.0,2
5,arushi.g021001,2023-02-02,2.0,2
5,arvind.98388,2023-02-23,2.0,4
5,arvind133.fci,2023-02-02,3.0,2
5,arvindrk.g170001,2023-02-23,4.0,2
5,arvinds.g101301,2023-02-02,2.0,2
5,arya1969.rgi,2023-02-23,3.0,2
5,asadshahi.fci,2023-02-23,3.0,4
5,aseoffice.uset,2023-02-02,3.0,4
5,ashis.mukherjee.dvc,2023-02-02,4.0,2
5,ashish.verma.nbcc,2023-02-02,3.0,4
5,ashokkr.p,2023-02-23,3.0,2
5,ashokks.parihar73,2023-02-02,4.0,8
5,ashokkumar1.pb,2023-02-16,3.0,2
5,ashutosh.tripathi,2023-02-02,2.0,4
5,ashwani.kumar.rb,2023-02-16,4.0,2
5,ashwani.kumar61,2023-02-02,2.0,3
5,ashwanikumar2.pb,2023-02-16,5.0,2
5,asodi.aruna,2023-02-02,2.0,2
5,atulkataria.dad,2023-02-23,1.0,2
5,auchityasharma.cag,2023-02-23,3.0,2
5,avijshil.esic,2023-02-16,3.0,2
5,avinash.dwivedi,2023-02-23,3.0,6
5,avinashpandey.615,2023-02-23,3.0,2
5,avnarayan.thdc,2023-02-02,2.0,2
5,b.176889,2023-02-02,3.0,5
5,b.indumathy,2023-02-02,2.0,7
5,b.lalzamang.epf,2023-02-23,3.0,9
5,b.lathakumari,2023-02-02,3.0,4
5,b.rajeshwar79,2023-02-02,3.0,2
5,b.vinodkumar,2023-02-02,2.0,2
5,baij.nath67,2023-02-16,2.0,4
5,balamkishore.vmmc,2023-02-23,1.0,3
5,balrkri.esic,2023-02-23,3.0,6
5,balwinder.singh862,2023-02-16,2.0,10
5,bamang.felix,2023-02-16,3.0,6
5,barnali.kundu,2023-02-16,2.0,2
5,basudev.98238,2023-02-23,2.0,2
5,bhagwan.kumar,2023-02-02,4.0,8
5,bharatb.d080201,2023-02-02,2.0,2
5,bhartendu.singh,2023-02-16,4.0,2
5,bhartirahul354.kb,2023-02-16,3.0,1
5,bhavesh.diwakar,2023-02-16,1.0,5
5,bhavishya.azad.moca,2023-02-16,1.0,2
5,bhawanism.c041101,2023-02-02,3.0,4
5,bhupensagara.del.cca,2023-02-23,2.0,6
5,bijender2027.emp,2023-02-02,3.0,8
5,biju.s2041,2023-02-02,1.0,2
5,billa294847.fci,2023-02-23,4.0,2
5,bimaleshrout.cil,2023-02-16,5.0,2
5,binduks.bsnl,2023-02-02,5.0,2
5,binita.pegu,2023-02-23,2.0,2
5,binod.kumar74,2023-02-16,2.0,14
5,binodrout64.dad,2023-02-02,2.0,1
5,binoykumar.y,2023-02-23,2.0,2
5,binu.t2041,2023-02-23,2.0,2
5,birendrak.chs.au,2023-02-02,2.0,4
5,birmickh,2023-02-23,3.0,2
5,bpreyashi,2023-02-16,3.0,2
5,bpyadav.tbi,2023-02-16,4.0,2
5,brajendra.singhsr,2023-02-23,5.0,2
5,brijkishore71.bih,2023-02-23,2.0,2
5,brijkishores.raj.au,2023-02-23,2.0,2
5,brprasad.beera26,2023-02-23,2.0,2
5,bs.shinde.mbpt,2023-02-16,3.0,3
5,bsnl2003034.bsnl,2023-02-23,2.0,2
5,bsnl99800967.bsnl,2023-02-02,3.0,2
5,c.chatterjee85,2023-02-23,2.0,2
5,c.shekhar59,2023-02-02,2.0,2
5,cb.tiwary8323,2023-02-23,2.0,2
5,cci-nitinkumar,2023-02-02,3.0,2
5,chakkisseryvarg.pb,2023-02-23,1.0,2
5,chandan.kr1988,2023-02-02,2.0,5
5,chander.kapoor,2023-02-16,2.0,2
5,chandrasekhara.babu,2023-02-16,4.0,2
5,cl.vasant75.gsi,2023-02-02,2.0,7
5,cm3.kmc-wb,2023-02-02,3.0,2
5,cmoadmin-northdmc,2023-02-02,2.0,2
5,cmohjalpai.hfw-wb,2023-02-23,3.0,2
5,const.hyd,2023-02-16,4.0,2
5,coo-ddugky,2023-02-02,2.0,2
5,cramamani.bsnl,2023-02-16,2.0,2
5,cscbl.gmda,2023-02-02,2.0,2
5,cwo6.cafbp-wb,2023-02-02,2.0,2
5,dab.and,2023-02-23,1.0,2
5,dak.sb-ker,2023-02-02,1.0,2
5,daljit.98408,2023-02-23,3.0,2
5,dalveer.maan,2023-02-16,1.0,3
5,danny.kurian,2023-02-02,1.0,2
5,darjaveed.mohasib,2023-02-23,3.0,6
5,dasari.naveen,2023-02-16,3.0,2
5,davinder.singh980,2023-02-23,3.0,2
5,deepa.nandikatti.epf,2023-02-23,4.0,2
5,deepak.mishra.dgli,2023-02-02,2.0,2
5,deepansh.tripathi97,2023-02-02,1.0,2
5,deepasharma.ray,2023-02-16,2.0,2
5,dek15,2023-02-23,1.0,2
5,deo3.sdb-wb,2023-02-02,2.0,2
5,devanand64,2023-02-16,3.0,2
5,devaram.cara,2023-02-16,1.0,2
5,devenderurzil-cwc,2023-02-02,2.0,2
5,devendra.bis,2023-02-23,3.0,6
5,deveshkumar23.ndmc,2023-02-02,4.0,1
5,devinder1606.bsnl,2023-02-02,3.0,3
5,dgm-hrd1.apcpdcl,2023-02-02,3.0,2
5,dgmahq.bol,2023-02-02,2.0,2
5,dgmpmukrfb.pwd-ker,2023-02-02,4.0,1
5,dhanraj.0511,2023-02-23,2.0,2
5,dhiraj.acy.bih,2023-02-23,2.0,7
5,dico-ica,2023-02-23,3.0,2
5,dileep.bhagat,2023-02-16,3.0,2
5,dilipbiswas.pb,2023-02-02,3.0,3
5,dilipkumarsr.g128601,2023-02-16,4.0,2
5,dimpi.neog,2023-02-02,1.0,2
5,dinesh.vishwakarma,2023-02-02,2.0,2
5,dineshgt.d049901,2023-02-23,1.0,2
5,dineshk.g097601,2023-02-16,4.0,3
5,dineshkr.aiims,2023-02-23,2.0,4
5,dineshsingh228.bsnl,2023-02-02,2.0,3
5,dipak.halder2,2023-02-02,3.0,8
5,dipum.g061401,2023-02-23,2.0,2
5,dirr1.br-dgt-dot,2023-02-23,2.0,2
5,dksingh.bsnl,2023-02-02,5.0,2
5,dolie.laishram,2023-02-09,2.0,4
5,dp.cil,2023-02-16,2.0,4
5,dr.parul,2023-02-02,3.0,2
5,dranjan.mcl,2023-02-16,2.0,2
5,dsda-bmt.cg,2023-02-16,2.0,4
5,dst.phe-wb,2023-02-02,3.0,2
5,dtasutkar.bsnl,2023-02-23,4.0,2
5,dtpnpsect.ccl,2023-02-23,2.0,2
5,dydirector.admin,2023-02-23,3.0,6
5,dysecy1.pspm-wb,2023-02-16,2.0,2
5,edlinsheela.fci,2023-02-02,2.0,4
5,eec16.kmc-wb,2023-02-02,4.0,3
5,eem9.kmc-wb,2023-02-23,5.0,2
5,eenar-phe-cg,2023-02-16,4.0,2
5,ek.basavani.bsnl,2023-02-09,3.0,2
5,eldhose.joseph,2023-02-09,1.0,2
5,elecasstt-ceo,2023-02-02,2.0,2
5,em2.nkda-wbus,2023-02-23,2.0,2
5,es.manyam,2023-02-23,2.0,7
5,evenkateswarlu-cwc,2023-02-16,1.0,4
5,examstore.aiims,2023-02-16,2.0,2
5,fa.dca-wb,2023-02-16,2.0,2
5,faifb.pwd-wb,2023-02-16,2.0,2
5,feroz-ahmad78,2023-02-09,2.0,2
5,fo-wbsrda,2023-02-02,3.0,3
5,fondlona-d.g198902,2023-02-16,2.0,6
5,g.kausalya66,2023-02-23,2.0,2
5,gagan.deep989,2023-02-02,1.0,2
5,gagandeep.kaur27,2023-02-16,3.0,2
5,ganesh.patil66,2023-02-16,3.0,5
5,gatakask.cwc,2023-02-16,2.0,5
5,gaurav.irs09,2023-02-02,3.0,2
5,gaurav.kr,2023-02-23,2.0,2
5,gauravpathak.073k,2023-02-16,2.0,2
5,general.bbmb,2023-02-23,1.0,2
5,ghana.baruah0101,2023-02-23,2.0,2
5,ghanshyam.baghel,2023-02-09,3.0,6
5,gmbssws.bol,2023-02-23,3.0,2
5,gmpad.cmpdi,2023-02-02,1.0,2
5,gmqm.ccl,2023-02-02,2.0,2
5,gnananandhp.bsnl,2023-02-23,3.0,4
5,gobinda.sarkar.gsi,2023-02-02,1.0,4
5,goel.seema,2023-02-23,3.0,2
5,gotagota,2023-02-16,3.0,1
5,gourav.batra,2023-02-23,3.0,10
5,gourcb.g119501,2023-02-23,2.0,2
5,gouri.elengo,2023-02-09,2.0,2
5,gouri.shende-cgp,2023-02-02,3.0,4
5,govindasamy.rth,2023-02-02,4.0,1
5,govindmishra.dad,2023-02-16,2.0,3
5,goyal.128576,2023-02-02,4.0,2
5,gp-jhirauni1,2023-02-02,3.0,1
5,grv1-ltgovjk,2023-02-16,2.0,2
5,gseralathan2004.bsnl,2023-02-23,3.0,4
5,gulabsinghku.g121701,2023-02-23,3.0,2
5,gurjeet.kaur,2023-02-23,3.0,4
5,gurvinder.singh972,2023-02-16,5.0,6
5,gvnr91.fci,2023-02-23,5.0,2
5,ha2.kmc-wb,2023-02-02,3.0,12
5,ha7ddps.fs-wb,2023-02-23,2.0,2
5,harendrabharti.nhai,2023-02-02,3.0,1
5,harinder.pal973,2023-02-16,2.0,2
5,harishr.g019201,2023-02-16,2.0,5
5,harit.kumar,2023-02-16,3.0,5
5,harjeet.67,2023-02-16,2.0,2
5,harmail.singh.hid,2023-02-23,3.0,4
5,harpreet.singh888,2023-02-16,2.0,2
5,harshit.kumar412,2023-02-02,1.0,2
5,havinder.s76.ppol,2023-02-02,1.0,2
5,hawasingh2.jnu,2023-02-16,2.0,2
5,hd-asstt20.wbiwd,2023-02-02,3.0,2
5,hdast01-jkssb,2023-02-16,2.0,2
5,headasstt2-inf,2023-02-23,2.0,2
5,headasstt7-agri,2023-02-23,2.0,2
5,heerasingh.bhandari,2023-02-02,1.0,2
5,hemant.kumar2043,2023-02-16,2.0,2
5,hfmofficeg-mohfw,2023-02-02,2.0,8
5,himangshu.nandi,2023-02-16,2.0,2
5,himangshud.00373,2023-02-23,2.0,2
5,himanshu.gautam98,2023-02-23,1.0,2
5,himanshug.g171101,2023-02-02,3.0,4
5,hindi.rpoblr.mea,2023-02-16,2.0,4
5,hiralals.bih.au,2023-02-02,1.0,2
5,hitesh.gandhi,2023-02-16,3.0,2
5,hodcostbudget.ecl,2023-02-23,2.0,3
5,hs.muralidhara,2023-02-16,2.0,2
5,i.010211067.itbp,2023-02-16,2.0,2
5,i.030180113.itbp,2023-02-23,5.0,4
5,i.087011236.itbp,2023-02-16,2.0,4
5,i.120171033.itbp,2023-02-23,1.0,2
5,i.130430903.itbp,2023-02-23,2.0,2
5,i.150010062.itbp,2023-02-23,4.0,2
5,i.870152634.itbp,2023-02-23,2.0,5
5,i.988010777.itbp,2023-02-23,4.0,1
5,ic.eoffice.pwb,2023-02-16,2.0,7
5,inampudi.rraju,2023-02-23,4.0,2
5,indekum,2023-02-23,2.0,2
5,induleakhap.g079801,2023-02-23,1.0,2
5,it.sudas,2023-02-23,3.0,2
5,itdivision.fmda,2023-02-23,3.0,4
5,j.antobhai.vocp,2023-02-16,3.0,10
5,jagadishkumar70.s,2023-02-16,3.0,6
5,jagdeeshns.mh2.sca,2023-02-16,2.0,6
5,jagdish.14057,2023-02-16,2.0,6
5,jagsir.singh3,2023-02-16,2.0,2
5,jaideep.mazumdar,2023-02-23,2.0,2
5,jaiveer.yadav1,2023-02-02,2.0,2
5,jamini.das,2023-02-02,1.0,2
5,jankisharan.patel,2023-02-23,2.0,3
5,janmijoy.kalita,2023-02-23,2.0,2
5,jasvinder.singh2,2023-02-16,1.0,2
5,jaswant.singh941,2023-02-16,1.0,2
5,jaswinder.351217,2023-02-02,3.0,3
5,jayai.g068901,2023-02-23,4.0,2
5,jayantgs.g149101,2023-02-02,4.0,2
5,jayavictor.bsnl,2023-02-23,3.0,2
5,jazeelmc.g072101,2023-02-02,1.0,2
5,jeevgont,2023-02-02,1.0,4
5,jitenderkr.saini,2023-02-23,2.0,7
5,jitenderkumar.hcs,2023-02-23,3.0,2
5,jitendrac.c041001,2023-02-02,1.0,2
5,jkverma23.bsnl,2023-02-23,3.0,2
5,jodhvirsingh-pb,2023-02-16,3.0,2
5,joprm2-hppcl,2023-02-23,2.0,2
5,jothimanickam.r,2023-02-23,2.0,2
5,jr.offcr-9.webel,2023-02-16,3.0,2
5,jrengg-jtgc,2023-02-16,2.0,2
5,jrpatil.kvic,2023-02-02,2.0,8
5,js-inland.dof,2023-02-16,3.0,13
5,js-logistic-morth,2023-02-02,3.0,4
5,jugallachhwani.nhm,2023-02-16,3.0,3
5,jujjramp.esic,2023-02-16,3.0,2
5,juniorassistant9-fcr,2023-02-23,1.0,2
5,jyothi10.anp.ae,2023-02-02,3.0,6
5,k.balamurugan81,2023-02-02,2.0,2
5,k.mohangandhi,2023-02-16,3.0,2
5,k.murugesan,2023-02-16,2.0,2
5,kago.reena,2023-02-23,2.0,2
5,kain.pushpa,2023-02-02,2.0,2
5,kakkar.jaishree,2023-02-09,1.0,2
5,kamal.kishoreha,2023-02-02,2.0,2
5,kamal.kumar976,2023-02-02,1.0,2
5,kamal.parkash,2023-02-23,2.0,6
5,kamal.rajiv,2023-02-16,1.0,2
5,kamal.tiwari-p-hry,2023-02-02,3.0,3
5,kamaldeep2110.bsnl,2023-02-09,2.0,6
5,kamei.kabui.nielit,2023-02-23,1.0,2
5,kanishk.d.tcl.hpml,2023-02-23,3.0,2
5,kannaiaht.bsnl,2023-02-16,3.0,6
5,kannan.m,2023-02-02,2.0,2
5,kannara.balachandran,2023-02-02,3.0,2
5,kapil.meena,2023-02-23,2.0,2
5,kapil0316.cbse,2023-02-16,4.0,3
5,karabaks,2023-02-23,2.0,2
5,karkanku,2023-02-23,2.0,4
5,karlaxre,2023-02-23,1.0,3
5,karma294565.fci,2023-02-02,2.0,2
5,karthick.50,2023-02-23,2.0,2
5,karthik.adapa,2023-02-02,3.0,3
5,kartik52.ndmc,2023-02-02,3.0,2
5,karuna1185.cbse,2023-02-23,3.0,3
5,karunakarans.2025,2023-02-02,3.0,2
5,kaur66.balraj,2023-02-23,1.0,6
5,kaushik.70,2023-02-02,2.0,2
5,kavita.devi995,2023-02-23,2.0,7
5,kavitarani.nhai,2023-02-23,2.0,5
5,kayam.ukumr,2023-02-23,2.0,2
5,kb.ratheesh,2023-02-23,3.0,2
5,kcvasudevan.mnre,2023-02-02,1.0,5
5,keshav.maurya,2023-02-02,2.0,2
5,keshaw.kumar,2023-02-16,1.0,2
5,khaba.singh,2023-02-02,2.0,2
5,khamchandrm.g021601,2023-02-23,2.0,2
5,khyatimittal.cpcb,2023-02-16,2.0,2
5,kirti.bisht,2023-02-23,1.0,4
5,kirti.mahajan,2023-02-02,2.0,2
5,kishore.kr77,2023-02-23,2.0,2
5,kishore.sahoo,2023-02-16,3.0,4
5,kkant.verma,2023-02-02,2.0,2
5,km.krishnan,2023-02-02,3.0,4
5,kmallikarjun.bsnl,2023-02-16,3.0,7
5,komuraiah.m33,2023-02-16,2.0,2
5,koustav.1606,2023-02-16,3.0,8
5,kpmishra.pb,2023-02-02,1.0,3
5,krishankumar.y92,2023-02-16,2.0,2
5,krishna.murari93,2023-02-02,2.0,8
5,krishnakanta.g200001,2023-02-02,3.0,4
5,krishnakanth.d91,2023-02-09,4.0,2
5,krishnakishore.s,2023-02-16,2.0,2
5,krishnaraju.aedpm,2023-02-16,2.0,2
5,krishnaraju.aedpm,2023-02-23,3.0,2
5,kritesh.2644.dmrc,2023-02-02,2.0,2
5,kt.c038901,2023-02-16,4.0,2
5,kulde100098.bsf,2023-02-23,3.0,4
5,kuldeep.singh972,2023-02-16,3.0,1
5,kulwant.singh66,2023-02-16,2.0,3
5,kulwinder.singh24-pb,2023-02-02,3.0,2
5,kumar.jagdish23,2023-02-16,3.0,5
5,kumar.vinay33,2023-02-16,3.0,3
5,kumarmukesh.dfcc,2023-02-23,1.0,2
5,kumarraju.nhai,2023-02-02,3.0,3
5,kunal.wbe,2023-02-02,3.0,2
5,kunanirm.esic,2023-02-23,2.0,2
5,kurminaidu.ponnada,2023-02-23,4.0,1
5,kusagra.7852,2023-02-16,2.0,2
5,kvmohanan0553.cbse,2023-02-02,4.0,2
5,kvsagar.babu1,2023-02-09,2.0,3
5,labh.500958,2023-02-16,1.0,2
5,lakshmi.64,2023-02-16,2.0,2
5,lakshminarasimha.n,2023-02-02,2.0,2
5,lalitha.dasari1966,2023-02-23,2.0,6
5,lalmo.jnk.sca,2023-02-02,3.0,2
5,laxman.icmr,2023-02-23,2.0,3
5,laxmi.narayan27,2023-02-16,4.0,4
5,laxmidhall.pb,2023-02-02,2.0,2
5,lda15.wcdsw-wb,2023-02-02,3.0,3
5,ldacv2.wcdsw-wb,2023-02-23,2.0,2
5,ldase.sed-wb,2023-02-02,2.0,4
5,leena.310268,2023-02-09,1.0,2
5,lekshmikc.g079701,2023-02-23,1.0,1
5,littobsnl.bsnl,2023-02-16,3.0,4
5,liyon.borang25,2023-02-23,2.0,2
5,lochansinghnaik.bsnl,2023-02-16,3.0,8
5,lrudcfour-wb,2023-02-23,4.0,2
5,lsuryanarayana.m,2023-02-16,2.0,2
5,ltgov-jk,2023-02-23,2.0,2
5,lvpdiv.cdsco,2023-02-02,3.0,4
5,m.kiran39,2023-02-23,4.0,2
5,m.ranjan7800,2023-02-23,2.0,2
5,m.shankar,2023-02-02,3.0,4
5,maalam.ofb,2023-02-23,2.0,7
5,madan.singh25,2023-02-16,2.0,2
5,madanlal3.pb,2023-02-23,2.0,3
5,madasamy.m35,2023-02-02,2.0,3
5,madduru.vkkumar,2023-02-23,4.0,2
5,madhavsp.g219001,2023-02-02,3.0,3
5,mahander.57500,2023-02-02,3.0,2
5,mahendras.g011701,2023-02-23,3.0,2
5,mahesh.chougale,2023-02-02,2.0,2
5,mahesh.g219101,2023-02-23,2.0,2
5,mahesh64.fci,2023-02-23,2.0,2
5,maheswar.maji13,2023-02-16,4.0,5
5,mahilodh.esic,2023-02-16,2.0,2
5,mahipal.sikri,2023-02-23,1.0,2
5,mala.chhabra,2023-02-02,2.0,2
5,mallela.dharmendra,2023-02-23,2.0,2
5,man.pra,2023-02-02,2.0,2
5,manash.mishra,2023-02-23,3.0,4
5,mandar.sharda2908,2023-02-23,2.0,2
